Variable,Value
"x[80652076031,52362078100,WodoStateHaz_1]",-0.0
"x[52362113711,52362113711,WodoStateHaz_1]",0.0
"x[52361073931,52362103411,WodoStateHaz_1]",0.0
"x[52362072280,52181075730,WodoStateHaz_1]",0.0
"x[52362117651,52361085181,WodoStateHaz_1]",0.0
"x[52362102820,55100074240,WodoStateHaz_1]",0.0
"x[52362082210,52362102820,WodoStateHaz_1]",0.0
"x[52361091180,52362082211,WodoStateHaz_1]",0.0
"y[52181075731,WodoStateHaz_1]",1.0
"x[55100072840,55100072840,WodoStateHaz_1]",0.0
"x[55100066110,52362121191,WodoStateHaz_1]",0.0
"x[52361103301,55100066491,WodoStateHaz_1]",0.0
"x[52362078461,52362109240,WodoStateHaz_1]",-0.0
"x[52361091391,55101066161,WodoStateHaz_1]",0.0
"x[52361103300,52361073710,WodoStateHaz_1]",0.0
"x[80152074471,55101068371,WodoStateHaz_1]",0.0
"x[52180075471,52362121801,WodoStateHaz_1]",0.0
"x[52362101001,55101071741,WodoStateHaz_1]",0.0
"x[52362071860,52362101001,WodoStateHaz_1]",0.0
"x[80662074660,55100066491,WodoStateHaz_1]",0.0
"x[52362090980,55100072041,WodoStateHaz_1]",0.0
"x[55101070311,52182077950,WodoStateHaz_1]",-0.0
"x[52362109241,55101068370,WodoStateHaz_1]",-0.0
"x[52362108951,52361085340,WodoStateHaz_1]",-0.0
"x[55100071721,52362115631,WodoStateHaz_1]",0.0
"x[80152074931,52362103090,WodoStateHaz_1]",-0.0
"x[52362108950,52181075650,WodoStateHaz_1]",0.0
"x[52360073660,52181076841,WodoStateHaz_1]",0.0
"x[52361103430,55101067850,WodoStateHaz_1]",0.0
"x[52361078481,55100071721,WodoStateHaz_1]",0.0
"x[52362101201,52362110771,WodoStateHaz_1]",0.0
"x[52362107541,1010,WodoStateHaz_1]",-0.0
"x[80152074470,55101073921,WodoStateHaz_1]",0.0
"x[52361073711,52180075471,WodoStateHaz_1]",0.0
"x[52362079590,55101071741,WodoStateHaz_1]",0.0
"x[52362097371,52361117720,WodoStateHaz_1]",-0.0
"x[52362078100,52362093370,WodoStateHaz_1]",0.0
"x[52362098030,52361078480,WodoStateHaz_1]",0.0
"x[55101066161,52362117591,WodoStateHaz_1]",0.0
"x[52180076830,55100069641,WodoStateHaz_1]",0.0
"x[52182078150,52362072861,WodoStateHaz_1]",0.0
"x[55100066491,55101070310,WodoStateHaz_1]",-0.0
"x[52362110771,55100066490,WodoStateHaz_1]",-0.0
"x[55100069641,52361073931,WodoStateHaz_1]",0.0
"x[52362102820,55100072041,WodoStateHaz_1]",0.0
"x[52361091391,52180075590,WodoStateHaz_1]",-0.0
"x[52362113931,52361078480,WodoStateHaz_1]",-0.0
"x[55101073921,55101073920,WodoStateHaz_1]",0.0
"x[52362107540,52362072860,WodoStateHaz_1]",0.0
"x[52361085341,55101069371,WodoStateHaz_1]",0.0
"x[52361073711,52362107540,WodoStateHaz_1]",-0.0
"x[52181076841,55101071271,WodoStateHaz_1]",0.0
"x[52362101001,55101073920,WodoStateHaz_1]",-0.0
"x[52362107541,52362097371,WodoStateHaz_1]",0.0
"x[52362115280,55100066341,WodoStateHaz_1]",0.0
"x[52362072860,52180075470,WodoStateHaz_1]",0.0
"x[52362110771,52361078480,WodoStateHaz_1]",-0.0
"x[52362121190,52362079591,WodoStateHaz_1]",0.0
"x[52181075730,52362091360,WodoStateHaz_1]",0.0
"x[52361073711,52360073910,WodoStateHaz_1]",-0.0
"x[52362098030,52362103411,WodoStateHaz_1]",0.0
"x[80152074470,52362072281,WodoStateHaz_1]",0.0
"x[52362102821,52362102820,WodoStateHaz_1]",0.0
"x[55100070280,52362101200,WodoStateHaz_1]",0.0
"x[52362093370,52181075731,WodoStateHaz_1]",0.0
"x[52362073460,52362121191,WodoStateHaz_1]",0.0
"x[52361117721,80652076030,WodoStateHaz_1]",-0.0
"x[52360073911,52362110770,WodoStateHaz_1]",-0.0
"x[52362117730,80152074470,WodoStateHaz_1]",0.0
"x[52360073910,52362073460,WodoStateHaz_1]",0.0
"x[55101071740,55101073921,WodoStateHaz_1]",0.0
"x[52182077950,80652075271,WodoStateHaz_1]",0.0
"x[52361103430,52361117580,WodoStateHaz_1]",0.0
"x[52362117171,80662074661,WodoStateHaz_1]",0.0
"x[55101074620,52181076841,WodoStateHaz_1]",0.0
"x[55101069371,55101066071,WodoStateHaz_1]",0.0
"x[52181075650,52360073911,WodoStateHaz_1]",0.0
"x[52362117171,52362113710,WodoStateHaz_1]",-0.0
"x[52362103410,55101069660,WodoStateHaz_1]",0.0
"x[52180076831,52362072861,WodoStateHaz_1]",0.0
"x[52361117720,52362095850,WodoStateHaz_1]",0.0
"x[55100071720,52362086120,WodoStateHaz_1]",0.0
"x[55101074620,52182077011,WodoStateHaz_1]",0.0
"x[55101069370,52362073460,WodoStateHaz_1]",0.0
"x[52362090980,80662076521,WodoStateHaz_1]",0.0
"x[52182078150,52362093371,WodoStateHaz_1]",0.0
"x[52361078411,52362117650,WodoStateHaz_1]",-0.0
"x[55100072840,80652074960,WodoStateHaz_1]",0.0
"x[55101073920,55101066851,WodoStateHaz_1]",0.0
"x[52362086120,52361103300,WodoStateHaz_1]",0.0
"x[55100066490,52362086121,WodoStateHaz_1]",0.0
"x[52361073710,55100070280,WodoStateHaz_1]",0.0
"x[52362089970,52362079191,WodoStateHaz_1]",0.0
t[52362087040],492.2317999999902
"x[52362090981,52362107540,WodoStateHaz_1]",-0.0
"x[52361091391,52362072191,WodoStateHaz_1]",0.0
"x[80652076031,52360073910,WodoStateHaz_1]",-0.0
"x[80152074470,52180076830,WodoStateHaz_1]",0.0
"x[52362117591,52362113930,WodoStateHaz_1]",-0.0
"x[55101067851,52362111970,WodoStateHaz_1]",-0.0
"x[52362102821,52362085141,WodoStateHaz_1]",0.0
"x[52361085341,52182078151,WodoStateHaz_1]",0.0
"x[52361078480,55101066851,WodoStateHaz_1]",0.0
"x[52361117720,55100067820,WodoStateHaz_1]",0.0
"x[55101071271,55101073921,WodoStateHaz_1]",0.0
"x[52182077010,55100066111,WodoStateHaz_1]",0.0
"x[52362117170,52361078481,WodoStateHaz_1]",0.0
"x[52361117580,52362101200,WodoStateHaz_1]",0.0
"x[52362113930,52362093370,WodoStateHaz_1]",0.0
"x[80652076031,55101071741,WodoStateHaz_1]",0.0
"x[52361103430,55101071741,WodoStateHaz_1]",0.0
"x[55100066111,52362117650,WodoStateHaz_1]",-0.0
"x[52361078411,52362119990,WodoStateHaz_1]",-0.0
"x[55100066111,52362108951,WodoStateHaz_1]",0.0
"x[52361078410,55100070281,WodoStateHaz_1]",0.0
"x[52362117731,25700103691,WodoStateHaz_1]",0.0
"x[52361078410,55100066490,WodoStateHaz_1]",0.0
"x[55101066410,52362072190,WodoStateHaz_1]",0.0
"x[52362085321,52361078481,WodoStateHaz_1]",0.0
"x[55100074741,52362115280,WodoStateHaz_1]",-0.0
"x[52362090981,55100070280,WodoStateHaz_1]",-0.0
"x[55101066071,80652076031,WodoStateHaz_1]",0.0
"x[52362109241,52181075730,WodoStateHaz_1]",-0.0
"x[55100069641,52361103300,WodoStateHaz_1]",-0.0
"x[55100066110,52362085321,WodoStateHaz_1]",0.0
"x[55101070311,52360073661,WodoStateHaz_1]",0.0
"x[52362101000,52361117720,WodoStateHaz_1]",0.0
"x[52361103300,55101066071,WodoStateHaz_1]",0.0
"x[55101066160,80152074470,WodoStateHaz_1]",0.0
"x[55100067821,52362088060,WodoStateHaz_1]",-0.0
"x[52362115281,55101071271,WodoStateHaz_1]",0.0
"x[55101070310,55100070281,WodoStateHaz_1]",0.0
"x[52361085181,52361078410,WodoStateHaz_1]",-0.0
"x[52180076831,1010,WodoStateHaz_1]",-0.0
"x[80662076521,52362089971,WodoStateHaz_1]",0.0
"x[55100074741,80652075270,WodoStateHaz_1]",-0.0
"x[55100071721,52181075560,WodoStateHaz_1]",-0.0
"x[52182078151,52362087040,WodoStateHaz_1]",-0.0
"x[52180075470,52362107541,WodoStateHaz_1]",0.0
t[52360073661],497.78369999995795
"x[55100072041,52362111971,WodoStateHaz_1]",0.0
"x[80652074961,52362091361,WodoStateHaz_1]",0.0
"x[52180076830,80662074661,WodoStateHaz_1]",0.0
"x[52362102820,52362108950,WodoStateHaz_1]",0.0
"x[52362117730,80652074961,WodoStateHaz_1]",0.0
"x[52362073461,52362121190,WodoStateHaz_1]",-0.0
"x[55100066340,55100066111,WodoStateHaz_1]",0.0
"x[80652074960,52362082210,WodoStateHaz_1]",0.0
"x[52362109241,52362088881,WodoStateHaz_1]",0.0
"x[52362108950,55101073920,WodoStateHaz_1]",0.0
"x[52362101001,52360073910,WodoStateHaz_1]",-0.0
"x[52362111970,52362085141,WodoStateHaz_1]",0.0
"x[52361091181,52362115630,WodoStateHaz_1]",-0.0
"x[52362080381,52362097371,WodoStateHaz_1]",0.0
"x[52362073461,52362082210,WodoStateHaz_1]",-0.0
"x[52362117591,52362108951,WodoStateHaz_1]",0.0
"x[80652076031,52180075470,WodoStateHaz_1]",-0.0
"x[52181075560,52362085321,WodoStateHaz_1]",0.0
"x[80662076520,52180075471,WodoStateHaz_1]",0.0
"x[52362119990,52362097370,WodoStateHaz_1]",0.0
"x[55101066410,80152074931,WodoStateHaz_1]",0.0
"x[52362117590,52362103091,WodoStateHaz_1]",0.0
"x[55101072161,52361103430,WodoStateHaz_1]",-0.0
"x[52362073460,55101066160,WodoStateHaz_1]",0.0
"x[52362121801,52360073910,WodoStateHaz_1]",-0.0
"x[52362108950,52360073660,WodoStateHaz_1]",0.0
"x[55101066070,52362103410,WodoStateHaz_1]",0.0
"x[80152074470,52362117591,WodoStateHaz_1]",0.0
"x[52362113710,52362110771,WodoStateHaz_1]",0.0
"x[52362086120,52362097371,WodoStateHaz_1]",0.0
"x[52362080381,52362093371,WodoStateHaz_1]",0.0
"x[52362085321,55101074620,WodoStateHaz_1]",-0.0
"x[52362117651,55100072040,WodoStateHaz_1]",-0.0
"x[52362110770,80152074470,WodoStateHaz_1]",0.0
"x[52362111970,52180076831,WodoStateHaz_1]",0.0
"x[52362082210,55100072840,WodoStateHaz_1]",0.0
"x[55101074621,52362117650,WodoStateHaz_1]",-0.0
"x[55100067820,52362091110,WodoStateHaz_1]",0.0
"x[52360073911,52362115281,WodoStateHaz_1]",0.0
"x[52361078411,52362113711,WodoStateHaz_1]",0.0
"x[52362117650,52362079190,WodoStateHaz_1]",0.0
"x[52361078411,55101066160,WodoStateHaz_1]",-0.0
"x[55100070281,55100066111,WodoStateHaz_1]",0.0
"x[52362095850,55101071271,WodoStateHaz_1]",0.0
"x[52362086121,55101066070,WodoStateHaz_1]",-0.0
"x[55100072841,80662076520,WodoStateHaz_1]",-0.0
"x[52362109240,52361103301,WodoStateHaz_1]",0.0
"x[52181075731,55101066071,WodoStateHaz_1]",0.0
"x[55100070280,52361078480,WodoStateHaz_1]",0.0
"x[52361073931,52361073711,WodoStateHaz_1]",0.0
"x[25700103691,55100067820,WodoStateHaz_1]",-0.0
"x[52362102820,52362115631,WodoStateHaz_1]",0.0
"x[52362109241,55101069371,WodoStateHaz_1]",0.0
"x[52362098031,52362115631,WodoStateHaz_1]",0.0
"x[52362086120,55101067851,WodoStateHaz_1]",0.0
"x[52362101000,52360073910,WodoStateHaz_1]",0.0
"x[52362111971,52361103430,WodoStateHaz_1]",-0.0
"x[55101070311,52182077010,WodoStateHaz_1]",-0.0
"x[55101069660,55101066071,WodoStateHaz_1]",0.0
"x[80152074471,52361091180,WodoStateHaz_1]",-0.0
"x[55100066341,52362078460,WodoStateHaz_1]",-0.0
"x[52181075560,52362097370,WodoStateHaz_1]",0.0
"x[52181075651,80152074470,WodoStateHaz_1]",-0.0
"x[52360073660,52362103090,WodoStateHaz_1]",0.0
"x[55101066161,52362089970,WodoStateHaz_1]",-0.0
"x[55101071740,55100067821,WodoStateHaz_1]",0.0
"x[52362072280,52362117651,WodoStateHaz_1]",0.0
"x[55100071721,52180075591,WodoStateHaz_1]",0.0
"x[52361117721,52361091390,WodoStateHaz_1]",-0.0
"x[55101069661,80652075270,WodoStateHaz_1]",-0.0
"x[52362095850,52362102820,WodoStateHaz_1]",0.0
"x[55100072040,52181076841,WodoStateHaz_1]",0.0
"x[52362073460,55100071721,WodoStateHaz_1]",0.0
"x[52182077951,52362088880,WodoStateHaz_1]",-0.0
"x[52361091181,52362103091,WodoStateHaz_1]",0.0
"x[52362079190,80662074660,WodoStateHaz_1]",0.0
"x[52362113930,55100066340,WodoStateHaz_1]",0.0
"x[55101066071,52362101201,WodoStateHaz_1]",0.0
"x[52362107540,52362113931,WodoStateHaz_1]",0.0
"x[52362115630,80652076031,WodoStateHaz_1]",0.0
"x[52362072861,52361091391,WodoStateHaz_1]",0.0
"x[55100071721,52361117721,WodoStateHaz_1]",0.0
"x[80652075270,55101071741,WodoStateHaz_1]",0.0
"x[52362079191,52180076830,WodoStateHaz_1]",-0.0
"x[55100072041,52362110771,WodoStateHaz_1]",0.0
"x[52362117591,52362101201,WodoStateHaz_1]",0.0
"x[52362117731,52362088061,WodoStateHaz_1]",0.0
"x[55101068371,52361085180,WodoStateHaz_1]",-0.0
"x[80152074930,55100074740,WodoStateHaz_1]",0.0
"x[52362117730,52362117591,WodoStateHaz_1]",0.0
"x[52362088881,52362079590,WodoStateHaz_1]",-0.0
"x[52362097370,55100066490,WodoStateHaz_1]",0.0
"x[52362102820,52362117731,WodoStateHaz_1]",0.0
"x[52362088881,52362113931,WodoStateHaz_1]",0.0
"x[52361073711,55100067820,WodoStateHaz_1]",-0.0
"x[55101073920,55100069641,WodoStateHaz_1]",0.0
"x[55100071720,52362088881,WodoStateHaz_1]",0.0
"x[55101066161,55101066411,WodoStateHaz_1]",0.0
"x[55100067821,52361078411,WodoStateHaz_1]",0.0
"x[52362101200,55100072841,WodoStateHaz_1]",0.0
"x[80662076521,52362119990,WodoStateHaz_1]",-0.0
"x[52362097371,52180076831,WodoStateHaz_1]",0.0
"x[52362098030,52362095851,WodoStateHaz_1]",0.0
"x[55101066851,52180076831,WodoStateHaz_1]",0.0
"x[52362098031,55101072161,WodoStateHaz_1]",0.0
"x[52181075560,55101074620,WodoStateHaz_1]",0.0
"x[52361091390,52362119990,WodoStateHaz_1]",0.0
"x[55101071271,52362095850,WodoStateHaz_1]",-0.0
"x[52361085180,52361085181,WodoStateHaz_1]",1.0
"x[52362121801,55100072841,WodoStateHaz_1]",0.0
"x[52362079590,52180076831,WodoStateHaz_1]",0.0
"x[55101066410,52361085180,WodoStateHaz_1]",0.0
"x[52362113931,80652075270,WodoStateHaz_1]",-0.0
"x[52362101201,52361085340,WodoStateHaz_1]",-0.0
"x[52360073661,52362110770,WodoStateHaz_1]",-0.0
"x[52362103091,55101069370,WodoStateHaz_1]",-0.0
"x[52182077951,52362072191,WodoStateHaz_1]",0.0
"x[52362117170,52362119991,WodoStateHaz_1]",0.0
"x[52362121801,52362078460,WodoStateHaz_1]",-0.0
"x[52362072191,55101066411,WodoStateHaz_1]",0.0
"x[80652076030,52362113711,WodoStateHaz_1]",0.0
"x[52362111971,55101070311,WodoStateHaz_1]",0.0
"x[55101073920,52362102821,WodoStateHaz_1]",0.0
"x[52360073911,52362085320,WodoStateHaz_1]",-0.0
"x[52362091360,52361073930,WodoStateHaz_1]",0.0
"x[52362090981,55101069661,WodoStateHaz_1]",0.0
"x[52361091180,52362091361,WodoStateHaz_1]",0.0
"x[52362115280,80652075271,WodoStateHaz_1]",0.0
"x[25700103690,52362091110,WodoStateHaz_1]",0.0
"x[52362085320,52362083230,WodoStateHaz_1]",0.0
"x[55101068370,52362071860,WodoStateHaz_1]",0.0
"x[52181075731,52362121800,WodoStateHaz_1]",-0.0
"x[52362080381,52362085320,WodoStateHaz_1]",-0.0
"x[55101069370,52360073660,WodoStateHaz_1]",0.0
"x[52362085321,52362113710,WodoStateHaz_1]",-0.0
"x[52362088881,55101068371,WodoStateHaz_1]",0.0
"x[52362115280,52361091391,WodoStateHaz_1]",0.0
"x[52362117731,52360073661,WodoStateHaz_1]",0.0
"x[52362102820,52362078460,WodoStateHaz_1]",0.0
"x[52361103431,52362085320,WodoStateHaz_1]",-0.0
"x[52362072860,52362101200,WodoStateHaz_1]",0.0
"x[52362086121,52362090980,WodoStateHaz_1]",-0.0
"x[52362115630,52360073911,WodoStateHaz_1]",0.0
"x[52361117580,55101066070,WodoStateHaz_1]",0.0
"x[52362107540,52362098030,WodoStateHaz_1]",0.0
"x[52362117651,52180076830,WodoStateHaz_1]",-0.0
"x[80662076520,52362084951,WodoStateHaz_1]",0.0
"x[52360073911,80652076030,WodoStateHaz_1]",-0.0
"x[55101066071,52362080381,WodoStateHaz_1]",0.0
"x[52361078480,52362113711,WodoStateHaz_1]",0.0
"x[52362110771,52362088880,WodoStateHaz_1]",-0.0
"x[52181075731,55101066851,WodoStateHaz_1]",0.0
"x[52362082210,52362093370,WodoStateHaz_1]",0.0
"x[52361117720,52362101201,WodoStateHaz_1]",0.0
"x[52362078101,55100066490,WodoStateHaz_1]",-0.0
"x[52362078461,52362095851,WodoStateHaz_1]",0.0
"x[52362117171,52362110771,WodoStateHaz_1]",0.0
"x[52361117721,52362089971,WodoStateHaz_1]",0.0
"x[55100072840,52362121800,WodoStateHaz_1]",0.0
"x[52182077951,52362101001,WodoStateHaz_1]",0.0
"x[52181075731,52362082210,WodoStateHaz_1]",-0.0
"x[52362089970,52362103410,WodoStateHaz_1]",0.0
"x[52362088061,52361085180,WodoStateHaz_1]",-0.0
"x[52362078461,52362085140,WodoStateHaz_1]",-0.0
"x[55100071720,80152074930,WodoStateHaz_1]",0.0
"x[80652075270,52362073461,WodoStateHaz_1]",0.0
"x[52362084951,52362098030,WodoStateHaz_1]",-0.0
"x[80652074960,55101069660,WodoStateHaz_1]",0.0
"x[52361073711,55100074741,WodoStateHaz_1]",0.0
"x[52362109241,80152074931,WodoStateHaz_1]",0.0
"x[52361078480,55101071271,WodoStateHaz_1]",0.0
"x[55101069370,55100066491,WodoStateHaz_1]",0.0
"x[55100074740,55101071270,WodoStateHaz_1]",0.0
"x[80662076521,55101073920,WodoStateHaz_1]",-0.0
"x[52180076830,52362117650,WodoStateHaz_1]",0.0
"x[55101067850,52362119991,WodoStateHaz_1]",0.0
"x[55101074621,80652075270,WodoStateHaz_1]",-0.0
"x[55100072841,52360073910,WodoStateHaz_1]",-0.0
"x[52361117580,52362071860,WodoStateHaz_1]",0.0
"x[52361091180,55101067851,WodoStateHaz_1]",0.0
"x[52362117591,55101067850,WodoStateHaz_1]",-0.0
"x[52362113930,55101071741,WodoStateHaz_1]",0.0
"x[55100072041,52362113931,WodoStateHaz_1]",0.0
"x[55101066410,55101071271,WodoStateHaz_1]",0.0
"x[80662074660,52362088061,WodoStateHaz_1]",0.0
"x[52362090980,52362072190,WodoStateHaz_1]",0.0
"x[52361078411,52362097370,WodoStateHaz_1]",-0.0
"x[52362073460,55100072040,WodoStateHaz_1]",0.0
"x[55100067820,55101070311,WodoStateHaz_1]",0.0
"x[52361103301,52362117590,WodoStateHaz_1]",-0.0
"x[52362107540,52362072191,WodoStateHaz_1]",0.0
"x[52181075731,55100066490,WodoStateHaz_1]",-0.0
"x[55101068371,52361078481,WodoStateHaz_1]",0.0
"x[52180075591,52182078151,WodoStateHaz_1]",0.0
"x[52362073460,52362084951,WodoStateHaz_1]",0.0
"x[52362078101,52362080381,WodoStateHaz_1]",0.0
"x[52362117170,55100066490,WodoStateHaz_1]",0.0
"x[52362115630,52362072280,WodoStateHaz_1]",0.0
"x[52362087040,52362085320,WodoStateHaz_1]",0.0
"x[52362117590,55101069370,WodoStateHaz_1]",0.0
"x[52362090980,52362084950,WodoStateHaz_1]",0.0
"x[55101067850,52362110771,WodoStateHaz_1]",0.0
"x[80152074471,52362103410,WodoStateHaz_1]",-0.0
"x[52181075561,52362079191,WodoStateHaz_1]",0.0
"x[80652075271,55100069641,WodoStateHaz_1]",0.0
"x[52361103431,1010,WodoStateHaz_1]",-0.0
"x[52362085321,52362090980,WodoStateHaz_1]",-0.0
"x[55100071721,52361073930,WodoStateHaz_1]",-0.0
"x[52362083231,55101074621,WodoStateHaz_1]",0.0
"x[52361073711,52362085141,WodoStateHaz_1]",0.0
"x[52181075650,25700103690,WodoStateHaz_1]",0.0
"x[52362113711,80152074930,WodoStateHaz_1]",-0.0
"x[55101071740,1010,WodoStateHaz_1]",0.0
"x[52362084951,52362113930,WodoStateHaz_1]",-0.0
"x[52362084951,52362117730,WodoStateHaz_1]",-0.0
"x[52362108951,52362086120,WodoStateHaz_1]",-0.0
"x[52181075561,52181075731,WodoStateHaz_1]",0.0
"x[55100074740,52361073930,WodoStateHaz_1]",0.0
"x[52362071861,52362072190,WodoStateHaz_1]",-0.0
"x[55101074620,52362078461,WodoStateHaz_1]",0.0
"x[55100071721,55101066071,WodoStateHaz_1]",0.0
"x[55101074621,55101071740,WodoStateHaz_1]",-0.0
"x[52362086120,52362090980,WodoStateHaz_1]",0.0
"x[52362078461,55101069371,WodoStateHaz_1]",0.0
"x[55100071720,55101066411,WodoStateHaz_1]",0.0
"x[52362093370,52362121191,WodoStateHaz_1]",0.0
"x[52360073661,52361117581,WodoStateHaz_1]",0.0
"x[52362117731,55101066411,WodoStateHaz_1]",0.0
"x[55101067851,52362082210,WodoStateHaz_1]",-0.0
"x[52181075560,52362109240,WodoStateHaz_1]",0.0
"x[55100070281,52362121801,WodoStateHaz_1]",0.0
"x[52362097370,52362103411,WodoStateHaz_1]",0.0
"x[52181075561,52362097370,WodoStateHaz_1]",-0.0
"x[52361073931,80652076030,WodoStateHaz_1]",-0.0
"x[52362101201,52181075651,WodoStateHaz_1]",0.0
"x[55101074621,52362091360,WodoStateHaz_1]",-0.0
"x[52362117591,52362088061,WodoStateHaz_1]",0.0
"x[80152074470,52362071861,WodoStateHaz_1]",0.0
"x[52362121190,52361091180,WodoStateHaz_1]",0.0
"x[52362117170,55101071270,WodoStateHaz_1]",0.0
"x[52362086120,1010,WodoStateHaz_1]",0.0
"x[55101066161,52362117731,WodoStateHaz_1]",0.0
"x[55101074621,52362088881,WodoStateHaz_1]",0.0
"x[52362117591,52361091181,WodoStateHaz_1]",0.0
"x[52361073710,52362117170,WodoStateHaz_1]",0.0
"x[52362097370,52360073910,WodoStateHaz_1]",0.0
"x[55101074620,52182078150,WodoStateHaz_1]",0.0
"x[52362082210,52362098030,WodoStateHaz_1]",0.0
"x[52362082211,52362102820,WodoStateHaz_1]",-0.0
"x[55101066071,55101074620,WodoStateHaz_1]",-0.0
"x[52362085321,55101069660,WodoStateHaz_1]",-0.0
"x[55101073921,80652075270,WodoStateHaz_1]",-0.0
"x[52362073461,55101069661,WodoStateHaz_1]",0.0
"x[52362073461,52362078460,WodoStateHaz_1]",0.0
"x[55101073920,52362083230,WodoStateHaz_1]",0.0
"x[80652076030,52362113930,WodoStateHaz_1]",0.0
"x[80662076520,52361078410,WodoStateHaz_1]",0.0
"x[52361117580,52362103091,WodoStateHaz_1]",0.0
"x[52362093370,52362121190,WodoStateHaz_1]",0.0
"x[80652076031,52362084950,WodoStateHaz_1]",-0.0
"x[55100067820,52362072280,WodoStateHaz_1]",0.0
"x[52362090981,52362079191,WodoStateHaz_1]",0.0
"x[55100066341,55100074740,WodoStateHaz_1]",-0.0
"x[52362087041,52362088881,WodoStateHaz_1]",0.0
"x[52362121191,52362117591,WodoStateHaz_1]",0.0
"x[55101066160,55101071740,WodoStateHaz_1]",0.0
"x[55100066490,52182077010,WodoStateHaz_1]",0.0
"x[55100067821,55101074620,WodoStateHaz_1]",-0.0
"x[52362087040,52180076830,WodoStateHaz_1]",0.0
"x[52362101000,52362088881,WodoStateHaz_1]",0.0
"x[55101068371,52362103410,WodoStateHaz_1]",-0.0
"x[52362084951,55101068371,WodoStateHaz_1]",0.0
"x[52362072860,52362093371,WodoStateHaz_1]",0.0
"x[55101073920,52362098030,WodoStateHaz_1]",0.0
"x[55100069641,55101070310,WodoStateHaz_1]",-0.0
"x[52361073931,55100066491,WodoStateHaz_1]",0.0
"x[52360073660,52362109241,WodoStateHaz_1]",0.0
"x[55100067821,55101069660,WodoStateHaz_1]",-0.0
"x[55101066161,52361078410,WodoStateHaz_1]",-0.0
"x[52180075591,52362093370,WodoStateHaz_1]",-0.0
"x[55100067820,55100067821,WodoStateHaz_1]",1.0
"x[52362091360,55100072041,WodoStateHaz_1]",0.0
"x[52361078480,52362121800,WodoStateHaz_1]",0.0
"x[52362083231,52180075591,WodoStateHaz_1]",0.0
"x[52362102820,52362085140,WodoStateHaz_1]",0.0
"x[80152074470,52362103410,WodoStateHaz_1]",0.0
"x[52362111971,52362080380,WodoStateHaz_1]",-0.0
"x[52361085340,52362095851,WodoStateHaz_1]",0.0
"x[52362101000,55101071270,WodoStateHaz_1]",0.0
"x[55100067821,52362111970,WodoStateHaz_1]",-0.0
"x[55101071741,52361073931,WodoStateHaz_1]",0.0
"x[55101072160,52362103410,WodoStateHaz_1]",0.0
"x[55101066851,52181075650,WodoStateHaz_1]",-0.0
"x[55101067850,52362082211,WodoStateHaz_1]",0.0
"x[55101071741,52180075471,WodoStateHaz_1]",0.0
"x[52362108950,52362071860,WodoStateHaz_1]",0.0
"x[55101071741,52362117591,WodoStateHaz_1]",0.0
"x[55101074620,52362093370,WodoStateHaz_1]",0.0
"x[52362088061,55101068371,WodoStateHaz_1]",0.0
"x[52362082210,55101071271,WodoStateHaz_1]",0.0
"x[52361117720,55101066850,WodoStateHaz_1]",0.0
"x[55100072041,55101074620,WodoStateHaz_1]",-0.0
"x[52362090981,55101072161,WodoStateHaz_1]",0.0
"x[52362101200,52362089970,WodoStateHaz_1]",0.0
"x[80652076030,80152074931,WodoStateHaz_1]",0.0
"x[52180075591,55100069640,WodoStateHaz_1]",-0.0
"x[52362102820,52362117730,WodoStateHaz_1]",0.0
"x[52361117721,52362102820,WodoStateHaz_1]",-0.0
"x[52362101200,55100070280,WodoStateHaz_1]",0.0
"x[52362115630,52362121800,WodoStateHaz_1]",0.0
"x[52181076841,52362115280,WodoStateHaz_1]",-0.0
"x[52362082211,52362103411,WodoStateHaz_1]",0.0
"x[52362088880,52362084951,WodoStateHaz_1]",0.0
"x[52361073930,55101069661,WodoStateHaz_1]",0.0
"x[55100066341,52362090981,WodoStateHaz_1]",0.0
"x[52362073461,25700103691,WodoStateHaz_1]",0.0
